youtubeid,videoid,caption,fps,tstart,tend,totalframes
1Elizfg4MYY,1Elizfg4MYY_clip_25_009,"a person walking down a street with a skateboard, and there are several people walking on the sidewalk.",29.97002997002997,1741.0726666666667,1747.746,81000.0
1Elizfg4MYY,1Elizfg4MYY_clip_25_011,a fisheye view of a city street with a skateboarder riding down the street. The skateboarder is wearing a blue helmet and is seen riding down the street.,29.97002997002997,1754.4193333333333,1761.092666666667,81000.0
1Elizfg4MYY,1Elizfg4MYY_clip_25_012,a person riding a skateboard down a street with buildings and trees in the background. The person is wearing a helmet and the skateboard is blue.,29.97002997002997,1761.092666666667,1767.766,81000.0
1Elizfg4MYY,1Elizfg4MYY_clip_25_013,a person riding a skateboard down a street and a person riding a bike down a street.,29.97002997002997,1767.766,1774.4393333333333,81000.0
1Elizfg4MYY,1Elizfg4MYY_clip_25_015,a man standing on a street corner and a car driving down the street.,29.97002997002997,1781.1126666666669,1787.786,81000.0
1Elizfg4MYY,1Elizfg4MYY_clip_25_016,"a man standing on a street corner, and a car driving by.",29.97002997002997,1787.786,1794.4593333333337,81000.0
1Elizfg4MYY,1Elizfg4MYY_clip_25_017,a person walking across a street at an intersection while a car passes by.,29.97002997002997,1794.4593333333337,1801.1326666666666,81000.0
1Elizfg4MYY,1Elizfg4MYY_clip_25_021,"a busy city street with cars, trucks, and pedestrians. There are also orange cones and fences on the sidewalk.",29.97002997002997,1821.1526666666664,1827.826,81000.0
1Elizfg4MYY,1Elizfg4MYY_clip_25_022,a first-person view of a person riding a bike down a street with various objects and people in the background. The video also shows a person walking on the sidewalk and a man riding a bike.,29.97002997002997,1827.826,1834.4993333333332,81000.0
1Elizfg4MYY,1Elizfg4MYY_clip_25_025,a person riding a bike down a street with people sitting on a bench. The person continues to ride the bike down the street.,29.97002997002997,1847.846,1854.5193333333332,81000.0
1Elizfg4MYY,1Elizfg4MYY_clip_25_026,"a person riding a bike on a bridge over a river, passing by a person sitting on a bench and a person walking on the sidewalk.",29.97002997002997,1854.5193333333332,1861.1926666666668,81000.0
1Elizfg4MYY,1Elizfg4MYY_clip_25_029,a person walking down a street with various objects and people around them. The person is wearing a hat and is seen walking in different directions.,29.97002997002997,1874.5393333333332,1881.2126666666668,81000.0
1Elizfg4MYY,1Elizfg4MYY_clip_26_000,"a series of scenes with different objects and people in various locations. It shows a man wearing a green helmet, a woman in a pink dress, and a man in a red shirt.",29.97002997002997,1892.2904,1898.9637333333333,81000.0
1Elizfg4MYY,1Elizfg4MYY_clip_26_002,a man walking through a restaurant while wearing a blue hat. The man is also seen bending over and looking at the floor.,29.97002997002997,1905.637066666667,1912.3104,81000.0
1Elizfg4MYY,1Elizfg4MYY_clip_27_001,a person walking through a building with a fish eye lens. The person is wearing a hat and is seen walking through different rooms.,29.97002997002997,1923.7218,1930.3951333333332,81000.0
1Elizfg4MYY,1Elizfg4MYY_clip_27_003,a man walking through a mall while looking at his phone. There are also various objects and people in the background.,29.97002997002997,1937.0684666666664,1943.7418,81000.0
1Elizfg4MYY,1Elizfg4MYY_clip_27_004,"a person wearing a blue hat who is seen in different locations, including a store and a restaurant. The person is also seen sitting on a bench and a chair.",29.97002997002997,1943.7418,1950.4151333333332,81000.0
1Elizfg4MYY,1Elizfg4MYY_clip_27_006,"a person wearing a hat who is seen in different locations, including a carousel and a store. The person is also seen lying on the floor in one of the scenes.",29.97002997002997,1957.0884666666664,1963.7618,81000.0
1Elizfg4MYY,1Elizfg4MYY_clip_2_001,"a group of people waiting outside a building, and a man in a black shirt is seen walking by.",29.97002997002997,266.3994666666667,273.07280000000003,81000.0
1Elizfg4MYY,1Elizfg4MYY_clip_30_000,"a man wearing a blue hat who is seen in different locations, including a restaurant and a room with a wooden ceiling.",29.97002997002997,2011.743066666667,2018.4164,81000.0
1Elizfg4MYY,1Elizfg4MYY_clip_31_000,a person riding a skateboard down a brick walkway near a body of water. The person is wearing a hat and is seen from different angles.,29.97002997002997,2024.8895333333332,2031.5628666666669,81000.0
1Elizfg4MYY,1Elizfg4MYY_clip_31_001,a person riding a bike down a brick road near a body of water. The person is wearing a blue helmet and a blue shirt.,29.97002997002997,2031.5628666666669,2038.2362,81000.0
1Elizfg4MYY,1Elizfg4MYY_clip_31_004,"a scene of a brick walkway with tables and umbrellas, and a body of water in the background.",29.97002997002997,2051.582866666666,2058.2562000000003,81000.0
1Elizfg4MYY,1Elizfg4MYY_clip_31_005,"a person walking on a brick walkway near a body of water, and there are several objects and people in the scene.",29.97002997002997,2058.2562000000003,2064.929533333333,81000.0
1Elizfg4MYY,1Elizfg4MYY_clip_31_007,a view of a city from a boat on the water. There are several people walking on a bridge over the water.,29.97002997002997,2071.6028666666666,2078.2762,81000.0
1Elizfg4MYY,1Elizfg4MYY_clip_31_008,"a person walking on a brick walkway near a body of water, and there are several people sitting on chairs and benches along the walkway.",29.97002997002997,2078.2762,2084.9495333333334,81000.0
1Elizfg4MYY,1Elizfg4MYY_clip_31_011,a person riding a bike on a bridge overlooking a body of water. There are also people walking on the bridge and a white boat in the water.,29.97002997002997,2098.2962,2104.9695333333334,81000.0
1Elizfg4MYY,1Elizfg4MYY_clip_31_012,a large white ferris wheel and a group of people walking on a brick walkway.,29.97002997002997,2104.9695333333334,2111.6428666666666,81000.0
1Elizfg4MYY,1Elizfg4MYY_clip_31_013,a large ferris wheel and a body of water. People are walking on a brick walkway near the water.,29.97002997002997,2111.6428666666666,2118.3162,81000.0
1Elizfg4MYY,1Elizfg4MYY_clip_31_014,a large ferris wheel and a body of water. There are also people walking on a brick walkway.,29.97002997002997,2118.3162,2124.9895333333334,81000.0
1Elizfg4MYY,1Elizfg4MYY_clip_31_015,a large ferris wheel and a body of water. People are seen walking on a brick walkway near the water.,29.97002997002997,2124.9895333333334,2131.6628666666666,81000.0
1Elizfg4MYY,1Elizfg4MYY_clip_31_016,a large ferris wheel and people walking around it. There are also people sitting on benches and chairs in the area.,29.97002997002997,2131.6628666666666,2138.3362,81000.0
1Elizfg4MYY,1Elizfg4MYY_clip_31_017,a large ferris wheel and a brick walkway with people walking around.,29.97002997002997,2138.3362,2145.0095333333334,81000.0
1Elizfg4MYY,1Elizfg4MYY_clip_31_018,a large ferris wheel and a brick walkway with people walking on it.,29.97002997002997,2145.0095333333334,2151.6828666666665,81000.0
1Elizfg4MYY,1Elizfg4MYY_clip_31_021,a woman walking on a brick walkway and a large ferris wheel in the background. The woman is wearing a white shirt and blue jeans.,29.97002997002997,2165.0295333333333,2171.7028666666665,81000.0
1Elizfg4MYY,1Elizfg4MYY_clip_33_001,"a man wearing a hat who is seen in different locations, including a restaurant and a bar. The man is also seen sitting at a table and looking at his phone.",29.97002997002997,2239.704133333333,2246.377466666667,81000.0
1Elizfg4MYY,1Elizfg4MYY_clip_33_002,"a man in a green hat and a backpack who is seen in different locations, including a restaurant and a room with a pool table.",29.97002997002997,2246.377466666667,2253.0508,81000.0
1Elizfg4MYY,1Elizfg4MYY_clip_34_002,a person walking on a sidewalk next to a body of water. There are also people sitting on benches and a man and a woman walking on the sidewalk.,29.97002997002997,2280.011066666667,2286.6844,81000.0
1Elizfg4MYY,1Elizfg4MYY_clip_34_003,"a person walking on a brick path near a body of water, with a city skyline in the background. The person is wearing a backpack and is walking at a steady pace.",29.97002997002997,2286.6844,2293.3577333333333,81000.0
1Elizfg4MYY,1Elizfg4MYY_clip_34_004,"a person riding a bike along a waterfront, passing by a park and a boardwalk.",29.97002997002997,2293.3577333333333,2300.031066666667,81000.0
1Elizfg4MYY,1Elizfg4MYY_clip_34_005,a scene of a waterfront with a city in the background. There are people sitting on benches and a man is seen bending over.,29.97002997002997,2300.031066666667,2306.7044,81000.0
1Elizfg4MYY,1Elizfg4MYY_clip_34_006,"a person sitting on a bench by the water, and there are several people sitting on benches in the area.",29.97002997002997,2306.7044,2313.3777333333333,81000.0
1Elizfg4MYY,1Elizfg4MYY_clip_35_000,a scene of a lake with a city in the background. There are people sitting on chairs and benches near the water.,29.97002997002997,2336.2672666666667,2342.9406,81000.0
1Elizfg4MYY,1Elizfg4MYY_clip_35_002,"a man sitting on a bench by the water, and a woman walking on the sidewalk. The scene is set in a city with a large body of water and a bridge in the background.",29.97002997002997,2349.613933333333,2356.2872666666667,81000.0
1Elizfg4MYY,1Elizfg4MYY_clip_35_004,"a person riding a bike along a waterfront with a large ferris wheel in the background. The person is wearing a helmet camera, and the video is in 360 degrees.",29.97002997002997,2362.9606,2369.633933333333,81000.0
1Elizfg4MYY,1Elizfg4MYY_clip_35_005,a person riding a bike down a brick road with a ferris wheel in the background. The person is wearing a helmet camera and is passing by various buildings and signs.,29.97002997002997,2369.633933333333,2376.3072666666667,81000.0
1Elizfg4MYY,1Elizfg4MYY_clip_35_006,a group of people walking on a brick walkway near a body of water. There is also a large ferris wheel in the background.,29.97002997002997,2376.3072666666667,2382.9806,81000.0
1Elizfg4MYY,1Elizfg4MYY_clip_35_008,"a person riding a bike along a brick walkway near a body of water, with a large ferris wheel in the background. The person is wearing a blue shirt and a black helmet.",29.97002997002997,2389.653933333333,2396.3272666666667,81000.0
1Elizfg4MYY,1Elizfg4MYY_clip_35_017,a person walking on a sidewalk next to a large body of water. There are also people standing on the sidewalk and a woman wearing a yellow shirt.,29.97002997002997,2449.713933333333,2456.3872666666666,81000.0
1Elizfg4MYY,1Elizfg4MYY_clip_36_000,a group of people walking on a sidewalk near a body of water. The scene is captured from different angles and distances.,29.97002997002997,2459.523733333333,2466.1970666666666,81000.0
1Elizfg4MYY,1Elizfg4MYY_clip_36_001,a group of people walking on a sidewalk near a body of water. The scene changes to show a different group of people walking on a sidewalk near a body of water.,29.97002997002997,2466.1970666666666,2472.8704,81000.0
1Elizfg4MYY,1Elizfg4MYY_clip_36_002,a group of people walking on a sidewalk near a body of water. The camera captures the scene from different angles.,29.97002997002997,2472.8704,2479.5437333333334,81000.0
1Elizfg4MYY,1Elizfg4MYY_clip_36_003,a man walking down a sidewalk next to a large body of water. There are also several people walking on the sidewalk and a large ferris wheel in the background.,29.97002997002997,2479.5437333333334,2486.2170666666666,81000.0
1Elizfg4MYY,1Elizfg4MYY_clip_36_016,"a person riding a skateboard down a sidewalk, passing by a green building with a yellow crane in the background.",29.97002997002997,2566.2970666666665,2572.9704,81000.0
1Elizfg4MYY,1Elizfg4MYY_clip_36_018,"a man and a woman walking on a sidewalk next to a river, and a crane can be seen in the background.",29.97002997002997,2579.6437333333333,2586.3170666666665,81000.0
1Elizfg4MYY,1Elizfg4MYY_clip_36_020,a person walking on a sidewalk next to a body of water. There are also several buildings and a crane in the background.,29.97002997002997,2592.9904,2599.6637333333333,81000.0
1Elizfg4MYY,1Elizfg4MYY_clip_36_022,a person riding a bike on a bridge with scaffolding and a red umbrella. The bridge has a metal railing and a green metal fence.,29.97002997002997,2606.3370666666665,2613.0104,81000.0
1Elizfg4MYY,1Elizfg4MYY_clip_36_023,a person riding a bike down a pathway next to a building under construction. The person is wearing a black jacket and blue jeans.,29.97002997002997,2613.0104,2619.6837333333333,81000.0
1Elizfg4MYY,1Elizfg4MYY_clip_36_026,a construction site with a crane in the background and people walking on a sidewalk. The scene changes to show a different angle of the same construction site with a crane in the background and people walking on a sidewalk.,29.97002997002997,2633.0304,2639.7037333333333,81000.0
1Elizfg4MYY,1Elizfg4MYY_clip_36_028,"a person walking on a sidewalk next to a body of water, and there are several buildings in the background.",29.97002997002997,2646.377066666667,2653.0504,81000.0
1Elizfg4MYY,1Elizfg4MYY_clip_36_030,a person walking on a bridge overlooking a body of water and a city. The person is wearing a red shirt and is walking on a sidewalk.,29.97002997002997,2659.7237333333333,2666.397066666667,81000.0
